docId,filename,top topics...,,,,,,,,,,,
86,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1076.txt,0,0.512048185,2,0.150602415,5,0.149096385,3,,,,
87,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1077.txt,5,0.358136714,3,0.195402294,4,0.175438598,0,0.169388995,2,,
88,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1078.txt,3,0.685606062,4,0.153409094,2,,,,,,
89,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1079.txt,3,0.458955228,2,0.236318409,5,0.097014926,4,0.087064676,1,,
90,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.108.txt,5,0.673407495,0,0.19666329,3,,,,,,
91,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1080.txt,3,0.452380955,4,0.302197814,0,0.102564104,5,0.067765571,2,,
92,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1081.txt,2,0.554685235,0,0.230345234,1,,,,,,
93,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1082.txt,2,0.371614307,0,0.197724804,1,0.172264352,4,0.105092093,3,0.101300105,5
94,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1083.txt,4,0.676448166,1,0.164634153,3,,,,,,
95,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1084.txt,5,0.451663107,0,0.382415861,2,,,,,,
96,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1085.txt,2,0.559755206,0,0.224262059,1,,,,,,
97,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1086.txt,1,0.577968538,3,0.214592278,0,0.090128757,2,,,,
98,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1087.txt,1,0.339325845,2,0.286516845,0,0.210112363,3,,,,
99,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1088.txt,4,0.531895339,5,0.305185854,0,,,,,,
100,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1089.txt,2,0.756640971,0,0.088260494,1,,,,,,
101,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.109.txt,4,0.365777075,3,0.334379911,5,0.10204082,0,0.07535322,1,0.06279435,2
102,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1090.txt,4,0.609477103,1,0.203159034,3,0.056644879,0,,,,
103,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1091.txt,1,0.508131862,2,0.204835162,0,0.181538463,4,,,,
104,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1092.txt,5,0.480959624,0,0.360243708,4,0.056359481,3,,,,
105,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1093.txt,2,0.343493551,1,0.341148883,0,0.177022278,5,,,,
106,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1094.txt,0,0.365229756,5,0.361440063,3,0.123164378,2,,,,
107,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1095.txt,0,0.635675669,5,0.139459461,1,0.078918919,2,,,,
