docId,filename,top1,top1.prop,top2,top2.prop,top3,top3.prop,top4,top4.prop,top5,top5.prop
821,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.804.txt,2,0.427960068,3,0.211840227,0,0.162624821,1,0.138373747,4,0.05920114
822,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.805.txt,2,0.541690946,4,0.355685145,3,0.053061225,,,,
823,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.806.txt,1,0.593495905,2,0.19387117,4,0.101313323,0,0.091307066,,
824,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.807.txt,3,0.484194696,0,0.196186647,2,0.186653286,1,0.107877575,,
825,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.808.txt,0,0.40196079,3,0.397058815,2,0.148284316,,,,
826,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.809.txt,3,0.730488718,0,0.211524442,,,,,,
827,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.81.txt,1,0.492239475,0,0.189578712,4,0.110864744,3,0.110864744,2,0.096452326
828,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.810.txt,4,0.603325427,2,0.252969116,1,0.086698338,,,,
829,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.811.txt,1,0.691042066,2,0.115783058,4,0.114564292,,,,
830,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.812.txt,1,0.639175236,4,0.226804122,2,0.101465002,,,,
831,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.813.txt,3,0.830718696,0,0.076249547,,,,,,
832,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.814.txt,3,0.845872164,4,0.054260984,,,,,,
833,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.815.txt,2,0.362042278,0,0.286745757,4,0.215575039,1,0.085611142,3,0.050025787
834,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.816.txt,1,0.582022488,4,0.16853933,0,0.094382025,3,0.078651689,2,0.076404497
835,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.817.txt,1,0.749049425,2,0.091254756,4,0.064638786,0,0.060836501,,
836,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.818.txt,2,0.444760829,4,0.372437358,1,0.140091121,,,,
837,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.819.txt,2,0.629384518,3,0.123097286,0,0.103904702,4,0.087359361,1,0.056254137
838,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.82.txt,4,0.584628642,1,0.165803105,2,0.123488776,0,0.097582035,,
839,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.820.txt,2,0.605944395,4,0.2502397,1,0.063758388,,,,
840,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.821.txt,1,0.444074571,2,0.292942733,4,0.191744342,0,0.050599203,,
841,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.822.txt,1,0.639947414,3,0.109724045,2,0.102496713,4,0.0978975,,
842,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.823.txt,1,0.727922082,4,0.092207789,2,0.090909094,0,0.050649352,,
843,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.824.txt,2,0.801980197,4,0.08316832,3,0.073267326,,,,
844,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.825.txt,4,0.840490818,2,0.083100945,,,,,,
845,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.826.txt,4,0.524044394,2,0.368680656,1,0.07090012,,,,
846,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.827.txt,3,0.540391028,2,0.262633711,4,0.079675399,0,0.064182959,1,0.053116933
847,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.828.txt,0,0.325460821,2,0.293202758,3,0.235599086,1,0.088709675,4,0.057027649
848,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.829.txt,3,0.530145526,2,0.242723495,0,0.113825366,1,0.062370062,4,0.050935552
849,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.83.txt,4,0.472752035,2,0.352861047,0,0.07697548,1,0.063351497,,
850,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.830.txt,2,0.400120705,4,0.325286657,1,0.24200362,,,,
851,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.831.txt,2,0.792638659,4,0.116122343,,,,,,
852,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.832.txt,2,0.802475274,4,0.08118812,3,0.074752472,,,,
853,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.833.txt,2,0.370341003,0,0.279143542,3,0.162569389,1,0.100713722,4,0.087232359
854,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.834.txt,0,0.469590634,3,0.306432754,1,0.152046785,,,,
855,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.835.txt,2,0.44008714,4,0.324618727,1,0.148692816,0,0.051742919,,
856,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.836.txt,3,0.717530549,0,0.147350028,2,0.064065233,,,,
857,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.837.txt,3,0.83583492,0,0.109756097,,,,,,
858,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.838.txt,1,0.582352936,4,0.209803924,2,0.105882354,0,0.05882353,,
859,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.839.txt,1,0.445378155,4,0.196078435,3,0.14845939,2,0.112044819,0,0.098039217
860,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.84.txt,0,0.593935788,2,0.160523191,1,0.120689653,4,0.094530322,,
861,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.840.txt,1,0.413140297,0,0.329621375,4,0.163140312,3,0.062917598,,
862,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.841.txt,0,0.557468057,3,0.227096051,2,0.154913932,,,,
863,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.842.txt,2,0.54299891,0,0.160970226,3,0.138368249,1,0.09757442,4,0.060088202
864,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.843.txt,2,0.620050132,4,0.257644117,1,0.074185461,,,,
865,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.844.txt,1,0.578593254,4,0.246483177,2,0.106422022,3,0.053822629,,
866,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.845.txt,3,0.861715734,4,0.057938538,,,,,,
867,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.846.txt,2,0.483636349,1,0.203636363,0,0.192727268,4,0.06909091,3,0.050909091
868,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.847.txt,2,0.555852473,4,0.30144307,3,0.072688401,,,,
869,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.848.txt,0,0.622708023,2,0.165726379,3,0.134696752,,,,
870,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.849.txt,1,0.73780489,0,0.094512194,4,0.067073174,3,0.05792683,,
871,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.85.txt,3,0.686263561,4,0.115352467,2,0.081081077,1,0.076623015,,
872,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.850.txt,2,0.514380515,3,0.180309728,4,0.12278761,0,0.092920355,1,0.08960177
873,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.851.txt,2,0.696341455,0,0.081097558,4,0.078048781,3,0.076219514,1,0.068292685
874,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.852.txt,2,0.550359726,0,0.125899285,4,0.12230216,1,0.107913665,3,0.093525179
875,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.853.txt,2,0.70019722,0,0.111111112,4,0.088099934,3,0.06245891,,
876,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.854.txt,2,0.485274434,0,0.311914325,3,0.112449802,1,0.070950471,,
877,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.855.txt,4,0.496590912,2,0.369318187,0,0.055681817,,,,
878,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.856.txt,2,0.570387006,4,0.182837918,1,0.172181711,,,,
879,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.857.txt,2,0.5707376,3,0.1426844,0,0.099758163,4,0.094921403,1,0.091898426
880,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.858.txt,2,0.528877378,0,0.152498379,4,0.123296559,3,0.112913691,1,0.082414016
881,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.859.txt,2,0.530424774,0,0.175660163,3,0.118254878,4,0.110218138,1,0.065442018
882,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.86.txt,1,0.445538044,4,0.267716527,2,0.169291332,0,0.082677163,,
883,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.860.txt,3,0.535436451,2,0.248487473,0,0.108902335,1,0.077787384,,
884,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.861.txt,2,0.670413911,3,0.129279509,0,0.096576393,1,0.057230454,,
885,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.862.txt,1,0.755434811,4,0.104347825,2,0.068478264,,,,
886,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.863.txt,2,0.539335668,1,0.25,4,0.14073427,,,,
887,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.864.txt,1,0.514328063,2,0.268774718,3,0.103754938,4,0.057312254,0,0.055830039
888,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.865.txt,2,0.613935947,4,0.193973631,1,0.099811673,3,0.056497175,,
889,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.866.txt,2,0.518235266,4,0.303529412,1,0.063529409,3,0.05882353,0,0.055882353
890,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.867.txt,2,0.682785273,3,0.169052228,4,0.063829787,0,0.05377176,,
891,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.868.txt,1,0.588437021,2,0.210191086,0,0.084272414,3,0.074473299,,
892,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.869.txt,1,0.614292264,2,0.162620246,3,0.090242788,4,0.067338526,0,0.065506183
893,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.87.txt,3,0.557977319,0,0.367916316,,,,,,
894,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.870.txt,2,0.597133756,3,0.210721865,1,0.077494696,4,0.069002122,,
895,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.871.txt,1,0.637185276,4,0.19754681,3,0.06649451,2,0.06326662,,
896,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.872.txt,1,0.709756076,0,0.109756097,3,0.09512195,2,0.051219512,,
897,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.873.txt,2,0.532918155,4,0.375,,,,,,
898,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.874.txt,2,0.507816732,4,0.2657682,1,0.147169814,,,,
899,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.875.txt,2,0.582283199,1,0.161230534,0,0.124536693,4,0.068198666,3,0.06375093
900,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.876.txt,2,0.783317327,3,0.074304886,1,0.064237773,,,,
901,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.877.txt,2,0.6405797,3,0.121325053,0,0.120496891,1,0.086956523,,
902,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.878.txt,2,0.554315925,0,0.166177332,3,0.165590137,4,0.057545509,1,0.056371111
903,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.879.txt,2,0.557135344,1,0.160610855,3,0.12480253,0,0.098472878,4,0.058978409
904,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.88.txt,4,0.56886822,2,0.220378354,0,0.087952204,1,0.080982409,,
905,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.880.txt,1,0.564712405,2,0.17920354,4,0.148230091,0,0.059181415,,
906,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.881.txt,2,0.639874756,3,0.255219221,4,0.053235907,,,,
907,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.882.txt,0,0.360328048,2,0.357765257,3,0.18144542,1,0.085597128,,
908,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.883.txt,4,0.548928797,2,0.312101901,1,0.098436594,,,,
909,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.884.txt,4,0.464984566,2,0.317198753,3,0.11894954,1,0.064366631,,
910,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.885.txt,1,0.446511626,3,0.253023267,0,0.140465111,2,0.107906975,4,0.052093022
911,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.886.txt,2,0.467639595,3,0.317258894,0,0.133248731,,
912,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.887.txt,3,0.582236826,2,0.174342111,4,0.098684214,1,0.098684214
913,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.888.txt,4,0.463135302,2,0.420544028,3,0.051181104,,
914,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.889.txt,1,0.528274894,2,0.253400147,4,0.139584824,,
915,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.89.txt,4,0.328703701,2,0.316798955,0,0.244047612,3,0.061507937
916,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.890.txt,4,0.436010033,2,0.321831882,1,0.177540779,,
917,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.891.txt,2,0.652690649,3,0.128755361,1,0.113898978,0,0.067348957
918,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.892.txt,0,0.425998867,3,0.247045577,2,0.214969054,1,0.069217786
919,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.893.txt,1,0.644691169,2,0.191533655,4,0.067314364,0,0.065232478
920,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.894.txt,3,0.351791531,0,0.241042346,1,0.234527692,4,0.140065148
921,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.895.txt,1,0.363775909,4,0.33384496,2,0.233307749,,
922,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.896.txt,2,0.627946138,4,0.151515156,3,0.122895621,1,0.052188553
923,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.897.txt,2,0.766981959,3,0.098022357,4,0.075379767,,
924,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.898.txt,2,0.777475357,3,0.069411367,4,0.06294658,0,0.058183055
925,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.899.txt,1,0.719172657,4,0.152744636,2,0.066825777,,
926,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.9.txt,0,0.44990176,1,0.279960722,3,0.129174858,2,0.097740665
927,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.90.txt,2,0.444571435,0,0.218857139,4,0.198857144,1,0.09257143,,
928,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.900.txt,2,0.524644017,3,0.370208114,,,,,,
929,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.901.txt,4,0.548903406,2,0.27208063,3,0.085358627,1,0.065797277,,
930,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.902.txt,2,0.768969059,3,0.07247363,0,0.065668598,4,0.064307585,,
931,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.903.txt,3,0.429515421,2,0.270190895,0,0.171071947,4,0.099853158,,
932,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.904.txt,1,0.533762038,2,0.315112531,4,0.102893889,,,,
933,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.905.txt,2,0.501742184,3,0.350174218,0,0.080139376,4,0.050522648,,
934,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.906.txt,2,0.753827572,3,0.119661562,1,0.055600323,,,,
935,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.907.txt,2,0.383689851,4,0.264705896,0,0.153743312,3,0.11096257,1,0.086898394
936,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.908.txt,3,0.582033336,2,0.305540621,,,,,,
937,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.909.txt,0,0.432686657,3,0.311581433,2,0.16460906,1,0.071722515,,
938,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.91.txt,1,0.637954235,3,0.135935396,0,0.135935396,4,0.056527592,,
939,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.910.txt,0,0.61016947,2,0.242771685,3,0.110667996,,,,
940,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.911.txt,2,0.519680202,4,0.371463716,,,,,,
941,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.912.txt,2,0.50298208,4,0.243538767,0,0.129224658,1,0.069582507,3,0.054671969
942,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.913.txt,4,0.524847448,2,0.353966862,1,0.085876197,,,,
943,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.914.txt,4,0.767732978,2,0.125173852,3,0.061891515,,,,
944,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.915.txt,4,0.480949402,2,0.417863846,,,,,,
945,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.916.txt,4,0.554858923,2,0.356583059,,,,,,
946,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.917.txt,0,0.357030839,2,0.308416098,3,0.151594356,1,0.121798225,4,0.061160482
947,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.918.txt,2,0.490506321,3,0.318716109,4,0.089511752,0,0.088155515,,
948,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.919.txt,2,0.447028428,3,0.175710589,4,0.132299736,1,0.126614988,0,0.118346252
949,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.92.txt,4,0.389858693,2,0.320864499,0,0.161263511,1,0.068994179,3,0.059019119
950,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.920.txt,1,0.780906618,2,0.070741758,3,0.067307696,0,0.050824177,,
951,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.921.txt,1,0.554006994,2,0.258420438,4,0.090592332,0,0.053426247,,
952,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.922.txt,3,0.703332365,2,0.086994983,1,0.079327635,0,0.077263348,4,0.053081688
953,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.923.txt,2,0.408727258,3,0.38836363,0,0.106909089,4,0.053090908,,
954,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.924.txt,0,0.307932556,2,0.289818853,1,0.221111804,3,0.129918799,4,0.051217988
955,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.925.txt,2,0.40905717,3,0.233110622,4,0.226429105,0,0.080178171,1,0.051224943
956,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.926.txt,3,0.274834424,1,0.254966885,2,0.241721854,0,0.115894042,4,0.11258278
957,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.927.txt,2,0.434984535,4,0.287151694,1,0.121517025,3,0.09752322,0,0.05882353
958,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.928.txt,2,0.562564075,1,0.22820513,3,0.090256408,4,0.072820514,,
959,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.929.txt,4,0.537760437,2,0.35546875,,,,,,
960,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.93.txt,1,0.474660069,0,0.161928311,2,0.152039558,4,0.131025955,3,0.080346107
961,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.930.txt,4,0.498267502,2,0.397089392,,,,,,
962,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.931.txt,2,0.369461477,4,0.312201768,1,0.219495565,0,0.065439671,,
963,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.932.txt,2,0.497831315,3,0.383132517,0,0.056867469,,,,
964,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.933.txt,4,0.543650806,2,0.299603164,3,0.091931216,,,,
965,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.934.txt,3,0.396023184,2,0.345484674,0,0.106876552,4,0.093620546,1,0.057995029
966,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.935.txt,1,0.342051268,2,0.321538448,4,0.259487182,,,,
967,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.936.txt,2,0.521194577,1,0.142581895,0,0.131984591,4,0.130057797,3,0.074181117
968,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.937.txt,2,0.530476213,3,0.176190481,1,0.129523814,0,0.089523807,4,0.074285716
969,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.938.txt,2,0.386831284,4,0.22839506,1,0.163237318,3,0.13786009,0,0.083676271
970,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.939.txt,0,0.459245741,3,0.314476877,2,0.151459858,1,0.05109489,,
971,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.94.txt,2,0.521907926,4,0.269550741,0,0.156960621,,,,
972,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.940.txt,1,0.724056602,4,0.134433955,2,0.07311321,,,,
973,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.941.txt,4,0.457081556,2,0.404148787,3,0.077253222,,,,
974,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.942.txt,1,0.757352948,4,0.091911763,2,0.0625,3,0.055147059,,
975,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.943.txt,1,0.550183892,0,0.182343662,2,0.124540202,4,0.097740412,,
976,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.944.txt,2,0.35028249,1,0.225988701,4,0.180790961,3,0.129943505,0,0.11299435
977,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.945.txt,0,0.601515174,3,0.13787879,2,0.107575759,1,0.107575759,,
978,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.946.txt,1,0.669894338,2,0.088908449,3,0.084507041,4,0.079225354,0,0.077464789
979,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.947.txt,4,0.494259149,2,0.319846898,1,0.119737558,,,,
980,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.948.txt,1,0.52489984,3,0.239839733,0,0.197481394,,,,
981,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.949.txt,0,0.52660054,2,0.290351659,3,0.078449056,4,0.070333637,,
982,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.95.txt,1,0.579008102,0,0.198385239,3,0.087658592,2,0.077277973,4,0.057670128
983,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.950.txt,2,0.660458446,3,0.241045848,4,0.051575933,,,,
984,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.951.txt,3,0.674922585,2,0.163202122,4,0.094206102,,,,
985,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.952.txt,2,0.443599492,0,0.30038023,3,0.187579215,,,,
986,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.953.txt,1,0.466539204,2,0.19694072,4,0.160611853,3,0.097514339,0,0.078393884
987,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.954.txt,1,0.429411769,2,0.325668454,4,0.140106946,3,0.063101605,,
988,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.955.txt,1,0.649289072,0,0.163507104,2,0.075829387,3,0.059241705,4,0.0521327
989,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.956.txt,4,0.487017542,2,0.402105272,,,,,,
990,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.957.txt,2,0.386401325,3,0.302653402,0,0.227197349,1,0.050580431,,
991,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.958.txt,1,0.418643147,2,0.195256487,4,0.172642022,0,0.141754001,3,0.071704358
992,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.959.txt,1,0.618267,4,0.166276351,2,0.145979702,,,,
993,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.96.txt,1,0.556074739,4,0.260124624,2,0.078660436,0,0.075545169,,
994,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.960.txt,1,0.572984755,2,0.191721126,4,0.12200436,0,0.057734206,3,0.055555556
995,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.961.txt,1,0.536964953,4,0.252918273,2,0.151750967,,,,
996,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.962.txt,0,0.430640668,1,0.332033426,2,0.094707519,3,0.083565459,4,0.059052926
997,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.963.txt,3,0.35270378,2,0.350686044,0,0.225585148,1,0.056900725,,
998,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.964.txt,1,0.711945415,2,0.111262798,4,0.085324235,3,0.053924914,,
999,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.965.txt,2,0.511461318,4,0.374641836,3,0.054441262,,,,
1000,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.966.txt,2,0.45600757,3,0.260485649,4,0.188268691,1,0.062756225,,
1001,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.967.txt,1,0.545454562,4,0.243801653,2,0.13636364,,,,
1002,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.968.txt,1,0.55115509,0,0.158415839,2,0.145214528,3,0.09570957,,
1003,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.969.txt,0,0.500270426,3,0.200108171,1,0.122769065,2,0.09789075,4,0.078961603
1004,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.97.txt,2,0.478571415,1,0.242857143,0,0.107142858,4,0.092857145,3,0.078571431
1005,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.970.txt,2,0.440616488,3,0.273798734,4,0.198851615,0,0.052281655,,
1006,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.971.txt,3,0.629105866,0,0.197080299,2,0.117700733,,,,
1007,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.972.txt,1,0.616352201,4,0.106918238,2,0.106918238,3,0.088050313,0,0.08176101
1008,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.973.txt,3,0.681260943,1,0.130764738,2,0.079976648,4,0.078809105,,
1009,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.974.txt,1,0.652492642,2,0.145161286,4,0.118768327,3,0.060117301,,
1010,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.975.txt,3,0.317199647,0,0.285220385,2,0.243733793,4,0.089023337,1,0.064822815
1011,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.976.txt,4,0.592848897,2,0.257208765,1,0.051326413,0,0.051326413,,
1012,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.977.txt,1,0.500330031,4,0.242904291,2,0.151155114,0,0.066006601,,
1013,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.978.txt,2,0.48166877,3,0.346396953,4,0.093552463,,,,
1014,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.979.txt,0,0.47461468,3,0.252946496,2,0.223934725,,,,
1015,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.98.txt,3,0.688395083,0,0.232098758,,,,,,
1016,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.980.txt,0,0.510830343,3,0.215703964,2,0.157942235,1,0.058664259,4,0.056859206
1017,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.981.txt,1,0.549665451,2,0.173957795,0,0.159547091,4,0.081317551,,
1018,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.982.txt,2,0.31605953,3,0.309902519,0,0.264751166,1,0.092868134,,
1019,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.983.txt,3,0.487105101,2,0.289813012,0,0.164732426,,,,
1020,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.984.txt,1,0.357913673,3,0.298561156,2,0.188848928,4,0.115107916,,
1021,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.985.txt,0,0.424727261,2,0.256727278,3,0.234909087,1,0.065454543,,
1022,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.986.txt,1,0.418353587,2,0.215249658,4,0.197031036,0,0.092442647,3,0.07692308
